 
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
1,Godwin Abadaki,,FW,Rochdale,17,1993,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,287b9f0e
2,Blair Adams,eng ENG,DF,Brentford,19,1991,7,6,510,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,739a0921
3,Nicky Adams,wls WAL,MF,Rochdale,24,1986,41,30,2680,29.8,4,4,8,4,0,0,2,1,0.13,0.13,0.27,0.13,0.27,a1a33d78
4,Miles Addison,eng ENG,DFMF,Bournemouth,22,1989,14,14,1260,14.0,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,ccc9bd95
5,Dele Adebola,ng NGA,FW,Notts County,36,1975,6,3,331,3.7,1,1,2,1,0,0,0,0,0.27,0.27,0.54,0.27,0.54,498b401e
6,Tom Adeyemi,eng ENG,MF,Oldham Athletic,19,1991,36,33,3026,33.6,2,1,3,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,e278cebf
7,Samuel Adjei,se SWE,FW,Hartlepool,19,1992,1,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8a0b83dc
8,Kieran Agard,eng ENG,FWMF,Yeovil Town,21,1989,29,13,1413,15.7,6,0,6,6,0,0,5,1,0.38,0.00,0.38,0.38,0.38,a6c9bf1c
9,Patrick Agyemang,gh GHA,FW,Stevenage,30,1980,13,10,834,9.3,1,2,3,1,0,0,0,0,0.11,0.22,0.32,0.11,0.32,80f1245c
10,Gareth Ainsworth,eng ENG,MF,Wycombe,38,1973,32,16,1498,16.6,2,6,8,2,0,0,2,1,0.12,0.36,0.48,0.12,0.48,8ddfb8b9
11,Nicky Ajose,eng ENG,FW,Scunthorpe,19,1991,7,2,235,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9ba0ea6e
12,Nicky Ajose,eng ENG,FW,Chesterfield,19,1991,12,5,548,6.1,1,1,2,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,9ba0ea6e
13,Lucas Akins,gd GRN,DFFW,Tranmere Rovers,22,1989,44,36,3208,35.6,5,6,11,5,0,0,2,0,0.14,0.17,0.31,0.14,0.31,a8e93bd1
14,Jean-Louis Akpa Akpro,ci CIV,FW,Rochdale,26,1985,41,30,2800,31.1,7,3,10,7,0,0,4,0,0.23,0.10,0.32,0.23,0.32,de365d76
15,Gary Alexander,eng ENG,FW,Brentford,31,1979,24,20,1740,19.3,12,2,14,7,5,7,3,0,0.62,0.10,0.72,0.36,0.47,de915071
16,Graham Alexander,sct SCO,DFMF,Preston,39,1971,18,17,1401,15.6,2,1,3,1,1,2,4,0,0.13,0.06,0.19,0.06,0.13,44317668
17,Charlie Allen,eng ENG,MF,Notts County,19,1992,9,4,313,3.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4a500487
18,Mark Allott,eng ENG,MF,Chesterfield,33,1977,36,36,3111,34.6,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,41c2d028
19,Ben Alnwick,eng ENG,GK,Leyton Orient,24,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,55b11e73
20,Kevin Amankwaah,eng ENG,DF,Rochdale,29,1982,16,15,1366,15.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,374416f1
21,David Amoo,eng ENG,DFFW,Bury,20,1991,27,19,1794,19.9,4,3,7,4,0,0,1,0,0.20,0.15,0.35,0.20,0.35,3c1c24d0
22,Calvin Andrew,eng ENG,FW,Leyton Orient,24,1986,10,2,261,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4b2711f5
23,Chuks Aneke,eng ENG,FWMF,Stevenage,18,1993,6,2,255,2.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,c3afe72e
24,Chuks Aneke,eng ENG,FWMF,Preston,18,1993,7,3,301,3.3,1,0,1,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,c3afe72e
25,Michail Antonio,jm JAM,FWMF,Colchester,21,1990,15,14,1096,12.2,4,2,6,4,0,0,1,0,0.33,0.16,0.49,0.33,0.49,ac05f970
26,Michail Antonio,jm JAM,FWMF,Sheffield Weds,21,1990,14,14,1234,13.7,5,4,9,5,0,0,0,0,0.36,0.29,0.66,0.36,0.66,ac05f970
27,Troy Archibald-Henville,eng ENG,DF,Exeter City,22,1988,45,45,4035,44.8,2,1,3,2,0,0,6,0,0.04,0.02,0.07,0.04,0.07,2ac660f1
28,Andreas Arestidou,eng ENG,GK,Preston,21,1989,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,fc8240f7
29,Scott Arfield,ca CAN,MF,Huddersfield,22,1988,35,24,2268,25.2,2,4,6,2,0,0,3,0,0.08,0.16,0.24,0.08,0.24,b1313ec4
30,Diego Arismendi,uy URU,MF,Huddersfield,23,1988,9,7,532,5.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,65b54d2d
31,Harry Arter,ie IRL,MF,Bournemouth,21,1989,34,28,2462,27.4,5,2,7,3,2,2,13,0,0.18,0.07,0.26,0.11,0.18,2f4c5a52
32,Ian Ashbee,eng ENG,MF,Preston,34,1976,7,3,209,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,223c0803
33,Jon Ashton,eng ENG,DF,Stevenage,28,1982,43,42,3757,41.7,1,0,1,1,0,0,6,0,0.02,0.00,0.02,0.02,0.02,149041a4
34,Chris Atkinson,eng ENG,MF,Huddersfield,19,1992,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d0ce3b79
35,Neil Austin,eng ENG,DF,Hartlepool,28,1983,46,46,4140,46.0,1,4,5,0,1,1,6,0,0.02,0.09,0.11,0.00,0.09,20e33296
36,Luke Ayling,eng ENG,DFMF,Yeovil Town,19,1991,44,44,3954,43.9,0,5,5,0,0,0,9,1,0.00,0.11,0.11,0.00,0.11,420d7c7d
37,Zoumana Bakayogo,ci CIV,DF,Tranmere Rovers,24,1986,26,8,1093,12.1,0,2,2,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,1d2647b1
38,Ángelo Balanta,co COL,FWMF,MK Dons,21,1990,20,10,961,10.7,4,0,4,4,0,0,2,0,0.37,0.00,0.37,0.37,0.37,91f37c8f
39,Sam Baldock,eng ENG,FWMF,MK Dons,22,1989,4,4,346,3.8,4,1,5,4,0,0,0,0,1.04,0.26,1.30,1.04,1.30,9d597f08
40,Jack Baldwin,eng ENG,DFMF,Hartlepool,18,1993,17,14,1214,13.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,8ae7c4f9
41,Pat Baldwin,eng ENG,DF,Exeter City,28,1982,9,9,762,8.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,09823596
42,Pat Baldwin,eng ENG,DF,Colchester,28,1982,5,4,416,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,09823596
43,Pim Balkestein,nl NED,DF,Rochdale,24,1987,13,12,1105,12.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cc6b8e3f
44,Pim Balkestein,nl NED,DF,Brentford,24,1987,5,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cc6b8e3f
45,David Ball,eng ENG,FWMF,Rochdale,21,1989,14,12,1073,11.9,3,0,3,3,0,0,2,0,0.25,0.00,0.25,0.25,0.25,c538e9e7
46,Andy Barcham,eng ENG,FWMF,Scunthorpe,24,1986,41,37,3175,35.3,9,3,12,9,0,0,1,1,0.26,0.09,0.34,0.26,0.34,75d942ab
47,Matthew Barnes-Homer,eng ENG,FW,Rochdale,25,1986,5,1,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,86e174e7
48,Adam Barrett,eng ENG,DF,Bournemouth,31,1979,21,21,1631,18.1,1,0,1,1,0,0,1,1,0.06,0.00,0.06,0.06,0.06,2093e386
49,Brian Barry-Murphy,ie IRL,MF,Rochdale,33,1978,22,17,1414,15.7,1,1,2,1,0,0,1,0,0.06,0.06,0.13,0.06,0.13,bdbf887a
50,Adam Barton,nir NIR,MF,Preston,20,1991,16,12,978,10.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a36b02fd
51,Grant Basey,wls WAL,DF,Wycombe,22,1988,32,29,2601,28.9,2,4,6,0,2,3,2,0,0.07,0.14,0.21,0.00,0.14,c7a44a4e
52,Danny Batth,eng ENG,DF,Sheffield Weds,20,1990,44,44,3960,44.0,2,1,3,2,0,0,8,0,0.05,0.02,0.07,0.05,0.07,f1d0fa63
53,Mathieu Baudry,fr FRA,DF,Bournemouth,23,1988,7,5,432,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f3c2e308
54,Guillem Bauzà,es ESP,FWMF,Exeter City,26,1984,27,12,1279,14.2,2,2,4,1,1,2,2,0,0.14,0.14,0.28,0.07,0.21,dcd02ac9
55,Jose Baxter,eng ENG,FWMF,Tranmere Rovers,19,1992,14,14,1191,13.2,3,3,6,3,0,0,0,1,0.23,0.23,0.45,0.23,0.45,185990eb
56,Marcus Bean,jm JAM,MF,Brentford,26,1984,32,22,1970,21.9,2,1,3,2,0,0,5,0,0.09,0.05,0.14,0.09,0.14,d7e4c65c
57,Chris Beardsley,eng ENG,FW,Stevenage,27,1984,31,15,1534,17.0,7,3,10,7,0,0,5,0,0.41,0.18,0.59,0.41,0.59,7aa4c2c8
58,James Beattie,eng ENG,FW,Sheffield United,33,1978,18,2,217,2.4,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,7c881089
59,Stuart Beavon,eng ENG,FW,Wycombe,27,1984,43,40,3584,39.8,21,5,26,21,0,1,2,0,0.53,0.13,0.65,0.53,0.65,540bcb3b
60,Mark Beck,sct SCO,FWMF,Carlisle United,17,1994,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,60d58b05
61,Lee Beevers,wls WAL,DFMF,Walsall,27,1983,35,28,2606,29.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,1c8083e9
62,Mark Beevers,eng ENG,DF,MK Dons,21,1989,14,14,1260,14.0,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,30bea884
63,Mark Beevers,eng ENG,DF,Sheffield Weds,21,1989,7,4,507,5.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,30bea884
64,Glenn Belezika,eng ENG,DF,Oldham Athletic,16,1994,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,84dad67a
65,Cameron Belford,eng ENG,GK,Bury,22,1988,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,25e47120
