,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
653,John Sullivan,,GK,Yeovil Town,22,1988,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b98b134f
654,Luke Summerfield,eng ENG,DFMF,Plymouth Argyle,22,1987,7,4,363,4.0,1,0,1,1,0,1,0,0,0.25,0.00,0.25,0.25,0.25,cb1bb889
655,Ben Swallow,wls WAL,MF,Bristol Rovers,20,1989,17,11,964,10.7,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,149e4b77
656,Antony Sweeney,eng ENG,MF,Hartlepool,26,1983,40,38,3365,37.4,9,2,11,9,0,0,1,0,0.24,0.05,0.29,0.24,0.29,3fa9e297
657,Michael Symes,eng ENG,FW,Bournemouth,26,1983,22,16,1332,14.8,8,4,12,5,3,4,2,0,0.54,0.27,0.81,0.34,0.61,bdfe4b00
658,Solomon Taiwo,ng NGA,MF,Dag & Red,25,1985,18,16,1322,14.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ff65f197
659,Tom Taiwo,eng ENG,MF,Carlisle United,20,1990,46,44,3760,41.8,2,0,2,2,0,0,4,0,0.05,0.00,0.05,0.05,0.05,0756d917
660,Mauricio Taricco,ar ARG,DF,Brighton,37,1973,4,2,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,efad718d
661,James Tarkowski,eng ENG,DF,Oldham Athletic,17,1992,9,7,632,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,15ea812b
662,Richard Taundry,eng ENG,DFMF,Walsall,21,1989,28,26,2334,25.9,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,22995f4f
663,Ash Taylor,wls WAL,DFMF,Tranmere Rovers,19,1990,26,23,1963,21.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3dc945b3
664,Chris Taylor,eng ENG,MF,Oldham Athletic,23,1986,42,41,3548,39.4,11,8,19,11,0,0,6,0,0.28,0.20,0.48,0.28,0.48,538bf31a
665,Lyle Taylor,ms MSR,FW,Bournemouth,20,1990,11,2,204,2.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3e80e04e
666,Matt Taylor,eng ENG,DF,Exeter City,28,1982,28,26,2293,25.5,2,0,2,2,0,0,0,0,0.08,0.00,0.08,0.08,0.08,55795167
667,Paul Taylor,eng ENG,FW,Peterborough,22,1987,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,85892dff
668,Gary Teale,sct SCO,MF,Sheffield Weds,32,1978,41,37,3028,33.6,2,8,10,2,0,0,3,0,0.06,0.24,0.30,0.06,0.30,048bfa2e
669,Jonathan Téhoué,fr FRA,FW,Leyton Orient,26,1984,32,9,1093,12.1,7,0,7,7,0,0,2,0,0.58,0.00,0.58,0.58,0.58,f947dbda
670,Paul Thirlwell,eng ENG,MF,Carlisle United,31,1979,23,21,1971,21.9,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,3f658e48
671,Joe Thompson,eng ENG,MF,Rochdale,21,1989,31,19,1620,18.0,2,1,3,2,0,0,3,0,0.11,0.06,0.17,0.11,0.17,245ea70b
672,John Thompson,ie IRL,DF,Notts County,28,1981,25,23,2118,23.5,0,1,1,0,0,0,4,1,0.00,0.04,0.04,0.00,0.04,971d0ed8
673,Josh Thompson,eng ENG,DF,Rochdale,19,1991,12,11,866,9.6,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,6af0b0bd
674,Nathan Thompson,eng ENG,DF,Swindon Town,19,1990,3,2,201,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,89a323f2
675,Jake Thomson,tt TRI,MF,Exeter City,21,1989,16,1,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,62b6e88f
676,Marc Tierney,eng ENG,DF,Colchester,24,1985,13,12,1040,11.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d4c01c38
677,Krisztián Timár,hu HUN,DF,Plymouth Argyle,30,1979,9,7,559,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3b29d4b6
678,Michael Timlin,ie IRL,MF,Swindon Town,25,1985,22,18,1453,16.1,2,0,2,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,2d3a7738
679,Andy Todd,eng ENG,DF,Oldham Athletic,35,1974,6,5,462,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1b9ecd06
680,Gavin Tomlin,eng ENG,FWMF,Dag & Red,27,1983,19,16,1355,15.1,2,1,3,2,0,0,0,0,0.13,0.07,0.20,0.13,0.20,ec714d12
681,Lee Tomlin,eng ENG,FWMF,Peterborough,21,1989,37,31,2708,30.1,8,8,16,7,1,1,6,1,0.27,0.27,0.53,0.23,0.50,ef1739b9
682,Oumare Tounkara,fr FRA,FW,Oldham Athletic,20,1990,44,40,3512,39.0,7,7,14,7,0,0,7,0,0.18,0.18,0.36,0.18,0.36,9ff2d8de
683,Neal Trotman,eng ENG,DF,Oldham Athletic,23,1987,18,15,1451,16.1,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,fb088309
684,Marcus Tudgay,eng ENG,FWMF,Sheffield Weds,27,1983,17,15,1259,14.0,2,0,2,1,1,1,0,0,0.14,0.00,0.14,0.07,0.07,b6369b56
685,Owain Tudur Jones,wls WAL,MF,Yeovil Town,25,1984,14,12,1111,12.3,0,2,2,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,00b07a48
686,Owain Tudur Jones,wls WAL,MF,Brentford,25,1984,6,4,369,4.1,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,00b07a48
687,Steve Tully,eng ENG,DF,Exeter City,30,1980,43,42,3595,39.9,1,5,6,1,0,0,4,1,0.03,0.13,0.15,0.03,0.15,49b627c6
688,James Tunnicliffe,eng ENG,DF,Bristol Rovers,21,1989,25,21,1935,21.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,9596a2ea
689,Andrew Tutte,eng ENG,MF,Rochdale,19,1990,7,5,469,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e7ae884e
690,Andrew Tutte,eng ENG,MF,Yeovil Town,19,1990,15,12,1089,12.1,2,3,5,2,0,0,0,0,0.17,0.25,0.41,0.17,0.41,e7ae884e
691,Ed Upson,eng ENG,MF,Yeovil Town,20,1989,23,15,1253,13.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,de959970
692,Matthías Vilhjálmsson,is ISL,FWMF,Colchester,23,1987,3,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,31c07205
693,Romain Vincelot,fr FRA,DFMF,Dag & Red,24,1985,46,46,4126,45.8,12,0,12,12,0,0,5,0,0.26,0.00,0.26,0.26,0.26,f5838e66
694,Ashley Vincent,eng ENG,FWMF,Colchester,25,1985,37,28,2314,25.7,5,4,9,5,0,0,2,0,0.19,0.16,0.35,0.19,0.35,3e41e1ce
695,Rowan Vine,eng ENG,FW,MK Dons,27,1982,17,12,972,10.8,1,1,2,1,0,0,3,0,0.09,0.09,0.19,0.09,0.19,8391daab
696,Adam Virgo,eng ENG,DF,Yeovil Town,27,1983,33,28,2478,27.5,5,0,5,3,2,2,6,1,0.18,0.00,0.18,0.11,0.11,9e5f56a7
697,Scott Wagstaff,eng ENG,MF,Charlton Athletic,20,1990,40,35,2900,32.2,8,5,13,8,0,0,3,0,0.25,0.16,0.40,0.25,0.40,81d066f9
698,James Walker,ag ATG,FW,Leyton Orient,22,1987,11,0,139,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6447e6d0
699,Jimmy Walker,eng ENG,GK,Walsall,37,1973,26,26,2340,26.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,c7f9899b
700,Phil Walsh,eng ENG,DFFW,Dag & Red,26,1984,3,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,732921d8
701,Simon Walton,eng ENG,MF,Plymouth Argyle,22,1987,7,6,417,4.6,1,0,1,1,0,0,2,0,0.22,0.00,0.22,0.22,0.22,64f21a56
702,Danny Ward,eng ENG,FWMF,Huddersfield,18,1991,7,5,456,5.1,3,0,3,3,0,0,1,0,0.59,0.00,0.59,0.59,0.59,cfb29823
703,Tony Warner,tt TRI,GK,Tranmere Rovers,36,1974,25,25,2250,25.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,81e115a9
704,Nicky Weaver,eng ENG,GK,Sheffield Weds,31,1979,36,36,3239,36.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,44509649
705,Robbie Weir,nir NIR,DFMF,Tranmere Rovers,21,1988,18,16,1369,15.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,e9bcf451
706,Nahki Wells,bm BER,FW,Carlisle United,20,1990,3,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b070482d
707,Andy Welsh,eng ENG,DFMF,Yeovil Town,26,1983,34,31,2540,28.2,4,10,14,4,0,0,3,0,0.14,0.35,0.50,0.14,0.50,4c24dc67
708,John Welsh,eng ENG,MF,Tranmere Rovers,26,1984,41,41,3690,41.0,4,1,5,4,0,0,9,0,0.10,0.02,0.12,0.10,0.12,9713e675
709,James Wesolowski,au AUS,MF,Peterborough,22,1987,32,23,1876,20.8,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0328f947
710,Craig Westcarr,eng ENG,FWMF,Notts County,25,1985,41,36,3078,34.2,12,6,18,11,1,2,3,0,0.35,0.18,0.53,0.32,0.50,7bcd714b
711,Darryl Westlake,eng ENG,DF,Walsall,19,1991,28,26,2340,26.0,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,35e522e5
712,Myles Weston,ag ATG,DFFW,Brentford,22,1988,42,33,3053,33.9,3,4,7,3,0,1,1,0,0.09,0.12,0.21,0.09,0.21,5de297c5
713,Chris Whelpdale,eng ENG,MF,Peterborough,23,1987,22,16,1369,15.2,1,2,3,1,0,0,0,0,0.07,0.13,0.20,0.07,0.20,85ebf5f5
714,Andrew Whing,eng ENG,DFMF,Leyton Orient,25,1984,24,23,2039,22.7,2,2,4,2,0,0,4,0,0.09,0.09,0.18,0.09,0.18,6e07cede
715,Aidy White,eng ENG,DFMF,Oldham Athletic,18,1991,24,19,1650,18.3,4,0,4,4,0,0,1,0,0.22,0.00,0.22,0.22,0.22,a850b35d
716,John White,eng ENG,DF,Colchester,24,1986,22,15,1456,16.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,b4dc317b
717,Jake Wholey,eng ENG,DF,Notts County,16,1993,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3bce9b45
718,Joe Widdowson,eng ENG,DF,Rochdale,21,1989,34,30,2713,30.1,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,c30f467b
719,Rhoys Wiggins,wls WAL,DF,Bournemouth,22,1987,35,34,3017,33.5,2,5,7,2,0,0,4,0,0.06,0.15,0.21,0.06,0.21,4c4166ca
720,Aaron Wilbraham,eng ENG,FW,MK Dons,30,1979,10,5,520,5.8,2,0,2,2,0,0,2,1,0.35,0.00,0.35,0.35,0.35,9b2c7f55
721,Andy Williams,eng ENG,FWMF,Yeovil Town,23,1986,37,27,2529,28.1,6,4,10,6,0,0,3,0,0.21,0.14,0.36,0.21,0.36,8750ba2d
722,Ben Williams,eng ENG,GK,Colchester,27,1982,33,33,2925,32.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,05be4744
723,Gavin Williams,wls WAL,MF,Bristol Rovers,30,1980,19,17,1475,16.4,2,0,2,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,ea4150fd
724,Gavin Williams,wls WAL,MF,Yeovil Town,30,1980,12,11,953,10.6,1,0,1,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,ea4150fd
725,Marcus Williams,eng ENG,DF,Peterborough,24,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e7e03b8f
726,Robbie Williams,eng ENG,DF,Rochdale,25,1984,9,9,748,8.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1864714d
727,Sam Williams,eng ENG,FW,Yeovil Town,23,1987,36,23,2095,23.3,2,1,3,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,bffe01ce
728,Tom Williams,cy CYP,DFMF,Colchester,30,1980,7,7,630,7.0,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,e83609e3
729,Tom Williams,cy CYP,DFMF,Walsall,30,1980,14,14,1260,14.0,1,0,1,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,e83609e3
730,Ben Williamson,eng ENG,FWMF,Bournemouth,21,1988,4,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,919f7838
731,Brian Wilson,eng ENG,DFMF,Colchester,27,1983,26,25,2177,24.2,1,3,4,1,0,0,4,0,0.04,0.12,0.17,0.04,0.17,d00ba3d7
732,Carl Winchester,nir NIR,DFMF,Oldham Athletic,17,1993,6,5,467,5.2,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,6459ee4e
733,Scott Wiseman,gi GIB,DFMF,Rochdale,24,1985,37,37,3314,36.8,0,2,2,0,0,0,3,1,0.00,0.05,0.05,0.00,0.05,4ac936f9
734,Chris Wood,nz NZL,FW,Brighton,18,1991,29,22,1804,20.0,8,4,12,4,4,5,1,0,0.40,0.20,0.60,0.20,0.40,4e9a0555
735,Nick Wood,eng ENG,DF,Tranmere Rovers,19,1990,11,5,606,6.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f7fafe26
736,Sam Wood,eng ENG,DFMF,Brentford,23,1986,20,13,1041,11.6,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,ca465bc9
737,Danny Woodards,eng ENG,DFMF,MK Dons,26,1983,37,36,2999,33.3,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,4d8145db
738,Craig Woodman,eng ENG,DF,Brentford,27,1982,41,40,3645,40.5,1,3,4,1,0,0,5,0,0.02,0.07,0.10,0.02,0.10,1717956c
739,Scott Wootton,eng ENG,DF,Tranmere Rovers,18,1991,7,7,630,7.0,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,6f5afaeb
740,Anthony Wordsworth,eng ENG,MF,Colchester,21,1989,35,26,2261,25.1,5,4,9,5,0,1,6,0,0.20,0.16,0.36,0.20,0.36,8dd92de0
741,Ross Worner,eng ENG,GK,Charlton Athletic,20,1989,8,7,675,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3fc7063d
742,Paul Wotton,eng ENG,DFMF,Yeovil Town,32,1977,23,23,1947,21.6,2,0,2,1,1,1,6,0,0.09,0.00,0.09,0.05,0.05,4400ed77
743,Paul Wotton,eng ENG,DFMF,Southampton,32,1977,2,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4400ed77
744,Stephen Wright,eng ENG,DF,Brentford,30,1980,11,9,842,9.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4722b94a
745,Bradley Wright-Phillips,eng ENG,FW,Plymouth Argyle,25,1985,17,17,1468,16.3,13,0,13,13,0,0,1,0,0.80,0.00,0.80,0.80,0.80,9bb42ab8
746,Bradley Wright-Phillips,eng ENG,FW,Charlton Athletic,25,1985,21,20,1753,19.5,8,3,11,8,0,1,4,0,0.41,0.15,0.56,0.41,0.56,9bb42ab8
747,Fabián Yantorno,uy URU,MF,Hartlepool,27,1982,17,9,727,8.1,0,1,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,45828392
748,Luke Young,eng ENG,DFMF,Plymouth Argyle,17,1993,5,2,186,2.1,0,1,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48,34271322
749,Gabriel Zakuani,cd COD,DF,Peterborough,24,1986,30,29,2540,28.2,2,1,3,2,0,0,3,0,0.07,0.04,0.11,0.07,0.11,f9263f99
750,François Zoko,ci CIV,FW,Carlisle United,26,1983,44,40,3291,36.6,6,5,11,6,0,0,6,0,0.16,0.14,0.30,0.16,0.30,23f804a2
751,Stéphane Zubar,gp GLP,DF,Plymouth Argyle,23,1986,29,29,2573,28.6,2,1,3,2,0,0,6,1,0.07,0.03,0.10,0.07,0.10,424022a3
