,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
329,Kyle McFadzean,sct SCO,DF,Crawley Town,23,1987,37,34,2972,33.0,3,4,7,3,0,0,7,1,0.09,0.12,0.21,0.09,0.21,d958cde6
330,Jamie McGuire,eng ENG,MF,Fleetwood Town,26,1983,37,30,2663,29.6,6,1,7,6,0,0,9,2,0.20,0.03,0.24,0.20,0.24,c73f9fba
331,David McGurk,eng ENG,DF,York City,27,1982,34,34,2897,32.2,0,1,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03,18a17e41
332,Nick McKoy,eng ENG,MF,Kettering Town,23,1986,30,25,2203,24.5,3,1,4,3,0,0,6,0,0.12,0.04,0.16,0.12,0.16,48abe568
333,Jordan McMillan,sct SCO,DF,Wrexham,21,1988,5,4,334,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,fa18e725
334,Matty McNeil,eng ENG,DFFW,Southport,34,1976,35,31,2560,28.4,5,1,6,5,0,0,6,1,0.18,0.04,0.21,0.18,0.21,746d8b39
335,Steve McNulty,eng ENG,DF,Fleetwood Town,26,1983,38,38,3361,37.3,1,0,1,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,ec321650
336,Chris McPhee,eng ENG,FWMF,Harriers,27,1983,45,43,3938,43.8,17,7,24,10,7,7,3,0,0.39,0.16,0.55,0.23,0.39,d7a8ec08
337,Mitchell McPike,eng ENG,MF,Harriers,18,1991,2,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d69f4388
338,John McReady,eng ENG,MF,Darlington,18,1992,15,8,735,8.2,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,fcc0cb45
339,Luke Medley,eng ENG,FWMF,Mansfield Town,21,1989,31,11,1346,15.0,6,7,13,6,0,0,3,0,0.40,0.47,0.87,0.40,0.87,8e931fed
340,James Meredith,au AUS,DFMF,York City,22,1988,46,44,3936,43.7,1,0,1,1,0,0,2,0,0.02,0.00,0.02,0.02,0.02,6b616c73
341,John Miles,eng ENG,FW,Fleetwood Town,28,1981,8,6,497,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,10178520
342,Adam Miller,nir NIR,MF,Cambridge,28,1982,5,5,429,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b215dc2e
343,Ian Miller,eng ENG,DF,Darlington,26,1983,37,37,3285,36.5,4,0,4,4,0,0,1,0,0.11,0.00,0.11,0.11,0.11,33f87705
344,Justin Miller,za RSA,DF,R&D,29,1980,31,26,2336,26.0,3,3,6,3,0,0,1,1,0.12,0.12,0.23,0.12,0.23,1d452ff8
345,Tommy Miller,eng ENG,MF,Newport County,31,1979,13,9,860,9.6,1,0,1,1,0,0,3,1,0.10,0.00,0.10,0.10,0.10,0ad6e1dc
346,Jamie Milligan,eng ENG,MF,Fleetwood Town,30,1980,12,8,733,8.1,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,4bcf5871
347,Danny Mills,eng ENG,FW,Histon,19,1991,18,13,1178,13.1,1,4,5,1,0,0,2,0,0.08,0.31,0.38,0.08,0.38,99c1acc9
348,Danny Mills,eng ENG,FW,Kettering Town,19,1991,17,11,1030,11.4,6,1,7,6,0,0,1,0,0.52,0.09,0.61,0.52,0.61,99c1acc9
349,Gary Mills,eng ENG,MF,Mansfield Town,29,1981,18,15,1392,15.5,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,894928f7
350,Gary Mills,eng ENG,MF,R&D,29,1981,21,20,1704,18.9,0,3,3,0,0,0,5,1,0.00,0.16,0.16,0.00,0.16,894928f7
351,Gary Mills,eng ENG,MF,Forest Green,29,1981,2,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,894928f7
352,Pablo Mills,eng ENG,DFMF,Crawley Town,26,1984,32,32,2830,31.4,3,2,5,3,0,0,7,0,0.10,0.06,0.16,0.10,0.16,a3be87ca
353,Zak Mills,eng ENG,DF,Histon,18,1992,39,38,3468,38.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,7ba9f8ee
354,Andrew Milne,sct SCO,DFMF,Barrow,19,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f279c5f7
355,Andrew Milne,sct SCO,DFMF,Altrincham,19,1990,9,9,781,8.7,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,f279c5f7
356,Lee Minshull,eng ENG,MF,AFC Wimbledon,24,1985,19,9,972,10.8,2,3,5,2,0,0,2,1,0.19,0.28,0.46,0.19,0.46,455192cd
357,Liam Mitchell,eng ENG,GK,Tamworth,17,1992,11,11,912,10.1,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,32a63ab4
358,Danny Mitchley,eng ENG,FW,Mansfield Town,20,1989,17,8,818,9.1,2,0,2,2,0,0,2,0,0.22,0.00,0.22,0.22,0.22,93ecb79e
359,Nathan Modest,eng ENG,FW,Darlington,18,1991,13,6,566,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7e3c0da1
360,Kaid Mohamed,wls WAL,FWMF,AFC Wimbledon,26,1984,7,6,527,5.9,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,cbbf058e
361,Kaid Mohamed,wls WAL,FWMF,Bath City,26,1984,34,28,2524,28.0,13,4,17,8,5,6,4,0,0.46,0.14,0.61,0.29,0.43,cbbf058e
362,Graeme Montgomery,eng ENG,MF,Hayes & Yeading,22,1988,3,3,270,3.0,0,2,2,0,0,0,0,0,0.00,0.67,0.67,0.00,0.67,069cd0e0
363,Graeme Montgomery,eng ENG,MF,Newport County,22,1988,8,5,417,4.6,0,2,2,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43,069cd0e0
364,Chris Moore,eng ENG,MF,Darlington,26,1984,14,9,903,10.0,1,2,3,1,0,0,0,0,0.10,0.20,0.30,0.10,0.30,b7e71313
365,Luke Moore,eng ENG,FW,AFC Wimbledon,22,1988,33,19,1826,20.3,7,7,14,6,1,1,2,0,0.35,0.35,0.69,0.30,0.64,a030aeac
366,Sammy Moore,eng ENG,MF,AFC Wimbledon,22,1987,28,27,2165,24.1,5,2,7,5,0,0,1,0,0.21,0.08,0.29,0.21,0.29,35e4db2b
367,Kerry Morgan,wls WAL,MF,Newport County,21,1988,33,15,1447,16.1,1,3,4,1,0,0,3,0,0.06,0.19,0.25,0.06,0.25,f218eca2
368,Andy Morrell,eng ENG,FW,Wrexham,35,1974,41,40,3179,35.3,10,7,17,10,0,0,4,0,0.28,0.20,0.48,0.28,0.48,43046a56
369,Lee Morris,eng ENG,FW,Harriers,30,1980,28,23,1837,20.4,5,4,9,5,0,0,3,0,0.24,0.20,0.44,0.24,0.44,76f7b349
370,Louis Moult,eng ENG,FW,Mansfield Town,18,1992,3,3,235,2.6,2,2,4,2,0,0,0,0,0.77,0.77,1.53,0.77,1.53,240267a4
371,Jamie Mullan,eng ENG,MF,Fleetwood Town,22,1988,28,14,1487,16.5,1,4,5,1,0,0,1,0,0.06,0.24,0.30,0.06,0.30,20291dd9
372,James Mulley,eng ENG,MF,AFC Wimbledon,21,1988,22,19,1749,19.4,5,0,5,5,0,0,1,1,0.26,0.00,0.26,0.26,0.26,8a0c5387
373,James Mulley,eng ENG,MF,Hayes & Yeading,21,1988,13,10,814,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8a0c5387
374,Gary Mulligan,ie IRL,FW,Gateshead,25,1985,31,24,1997,22.2,7,1,8,7,0,0,3,0,0.32,0.05,0.36,0.32,0.36,07fd9a1d
375,Adam Murray,eng ENG,MF,Mansfield Town,28,1981,32,32,2785,30.9,6,4,10,6,0,0,5,0,0.19,0.13,0.32,0.19,0.32,b0542647
376,Adam Murray,eng ENG,MF,Luton Town,28,1981,7,6,555,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,b0542647
377,Antonio Murray,eng ENG,FW,Histon,25,1984,36,35,3156,35.1,9,1,10,9,0,0,7,0,0.26,0.03,0.29,0.26,0.29,f6408229
378,Fred Murray,ie IRL,DF,Luton Town,28,1982,28,28,2353,26.1,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,a562f0d0
379,Scott Murray,sct SCO,MF,Bath City,36,1974,33,13,1379,15.3,6,7,13,5,1,1,0,0,0.39,0.46,0.85,0.33,0.78,c5858a6c
380,Danny Naisbitt,eng ENG,GK,Cambridge,31,1978,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c8ef6d1d
381,Tom Naylor,eng ENG,DFMF,Mansfield Town,19,1991,17,16,1427,15.9,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,d3e47002
382,Scott Neilson,eng ENG,MF,Crawley Town,23,1987,27,23,2010,22.3,5,1,6,5,0,0,6,0,0.22,0.04,0.27,0.22,0.27,b1487313
383,Craig Nelthorpe,eng ENG,DFMF,Gateshead,23,1987,34,24,2190,24.3,4,4,8,4,0,0,3,1,0.16,0.16,0.33,0.16,0.33,94674394
384,Adam Newton,kn SKN,DFMF,Luton Town,29,1980,19,14,1316,14.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4718c54c
385,Andrew Nicholas,eng ENG,DF,Barrow,26,1983,10,3,271,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5309b78e
386,Kyle Nix,eng ENG,MF,Mansfield Town,24,1986,25,15,1569,17.4,3,2,5,3,0,0,1,0,0.17,0.11,0.29,0.17,0.29,01c2c2ad
387,James Norwood,eng ENG,FWMF,Eastbourne,19,1990,4,3,244,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f01b35ea
388,James Norwood,eng ENG,FWMF,Forest Green,19,1990,11,11,820,9.1,2,0,2,2,0,0,3,1,0.22,0.00,0.22,0.22,0.22,f01b35ea
389,Patrick Noubissié,cm CMR,MF,Kettering Town,27,1983,33,30,2606,29.0,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,9c416a31
390,Mark Nwokeji,eng ENG,FW,AFC Wimbledon,28,1982,18,6,621,6.9,1,1,2,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,af435116
391,Liam O'Brien,eng ENG,GK,Eastbourne,18,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d3c287fb
392,Aaron O'Connor,eng ENG,FW,R&D,26,1983,36,35,3077,34.2,14,4,18,12,2,2,4,0,0.41,0.12,0.53,0.35,0.47,6b1109ca
393,Richard O'Donnell,eng ENG,GK,Grimsby Town,21,1988,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,89265c89
394,Stephen O'Leary,ie IRL,MF,Kettering Town,25,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b8ff3014
395,Luke O'Neill,eng ENG,DFMF,Kettering Town,18,1991,19,18,1507,16.7,2,0,2,2,0,0,4,0,0.12,0.00,0.12,0.12,0.12,0b8720ce
396,Stefan Oakes,eng ENG,MF,Tamworth,31,1978,10,3,367,4.1,0,2,2,0,0,0,0,0,0.00,0.49,0.49,0.00,0.49,7827fda9
397,Curtis Obeng,eng ENG,DF,Wrexham,21,1989,34,32,2848,31.6,1,1,2,1,0,0,12,0,0.03,0.03,0.06,0.03,0.06,91fd8884
398,Eddie Odhiambo,eng ENG,DF,Newport County,24,1985,34,26,2486,27.6,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,d2b91c33
399,Yemi Odubade,ng NGA,FW,Newport County,26,1984,11,4,467,5.2,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,c8e01499
400,Richard Offiong,eng ENG,FW,Gateshead,26,1983,11,5,498,5.5,1,2,3,1,0,0,2,0,0.18,0.36,0.54,0.18,0.54,c2736655
401,Richard Offiong,eng ENG,FW,Darlington,26,1983,6,3,313,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c2736655
402,Curtis Osano,ke KEN,DF,R&D,23,1987,40,39,3428,38.1,0,2,2,0,0,0,9,0,0.00,0.05,0.05,0.00,0.05,95258709
403,Eddie Oshodi,eng ENG,DF,R&D,18,1992,12,11,954,10.6,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,292b7b1a
404,James Owen,wls WAL,MF,Barrow,19,1991,32,30,2653,29.5,2,1,3,2,0,0,9,0,0.07,0.03,0.10,0.07,0.10,304a68c1
405,Lloyd Owusu,gh GHA,FW,Luton Town,33,1976,13,13,1060,11.8,6,0,6,6,0,0,1,0,0.51,0.00,0.51,0.51,0.51,71f677d1
406,Lanre Oyebanjo,ie IRL,DF,Histon,20,1990,38,38,3420,38.0,2,4,6,1,1,1,4,0,0.05,0.11,0.16,0.03,0.13,60783348
407,Richard Pacquette,dm DMA,FW,Eastbourne,27,1983,33,29,2447,27.2,10,2,12,10,0,0,5,1,0.37,0.07,0.44,0.37,0.44,d828195c
408,Keigan Parker,sct SCO,FW,Mansfield Town,28,1982,20,13,1100,12.2,5,1,6,2,3,4,2,1,0.41,0.08,0.49,0.16,0.25,95ef020d
409,Keigan Parker,sct SCO,FW,Fleetwood Town,28,1982,13,7,686,7.6,2,0,2,2,0,0,1,0,0.26,0.00,0.26,0.26,0.26,95ef020d
410,Danny Parslow,wls WAL,DF,York City,24,1985,43,42,3731,41.5,1,2,3,1,0,0,2,0,0.02,0.05,0.07,0.02,0.07,3a0d3acb
411,Joe Partington,wls WAL,DFMF,Eastbourne,20,1990,4,4,335,3.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,902e61f7
412,David Partridge,wls WAL,DF,Cambridge,31,1978,29,27,2356,26.2,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,b4bdfde0
413,Jordan Patrick,eng ENG,FW,Cambridge,17,1992,26,14,1539,17.1,2,3,5,2,0,0,1,0,0.12,0.18,0.29,0.12,0.29,b7f698de
414,Adrian Pătulea,ro ROU,FW,Hayes & Yeading,25,1984,9,8,562,6.2,3,0,3,2,1,1,1,1,0.48,0.00,0.48,0.32,0.32,514e2305
415,John Paul Kissock,eng ENG,MF,Southport,20,1989,24,22,1808,20.1,3,6,9,3,0,0,5,0,0.15,0.30,0.45,0.15,0.45,0d9d606c
416,Lee Peacock,sct SCO,FWMF,Grimsby Town,33,1976,36,15,1756,19.5,3,8,11,3,0,0,3,1,0.15,0.41,0.56,0.15,0.56,6c6879bf
417,Mike Pearson,wls WAL,DF,Barrow,22,1988,43,39,3578,39.8,2,0,2,2,0,0,3,0,0.05,0.00,0.05,0.05,0.05,2fa3eb8a
418,Carl Pentney,eng ENG,GK,Bath City,20,1989,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,85331cc6
419,Kyle Perry,eng ENG,FW,Tamworth,24,1986,40,35,3002,33.4,17,6,23,15,2,3,10,0,0.51,0.18,0.69,0.45,0.63,e5824482
420,Lee Phillips,eng ENG,FW,Bath City,29,1980,43,41,3534,39.3,16,3,19,16,0,0,1,0,0.41,0.08,0.48,0.41,0.48,f7f96aa8
421,Carl Piergianni,eng ENG,DFMF,Altrincham,18,1992,20,20,1714,19.0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,6d2c6cda
422,George Pilkington,eng ENG,DF,Luton Town,28,1981,45,45,4026,44.7,4,2,6,4,0,0,4,0,0.09,0.04,0.13,0.09,0.13,61dddd00
423,Kevin Pilkington,eng ENG,GK,Luton Town,36,1974,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,96ba3590
424,Kevin Pilkington,eng ENG,GK,Mansfield Town,36,1974,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,96ba3590
425,Conal Platt,ie IRL,FW,Cambridge,23,1986,28,19,1465,16.3,0,3,3,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,47457ac1
426,Mathias Pogba,gn GUI,FW,Wrexham,19,1990,29,19,1721,19.1,4,2,6,4,0,0,2,0,0.21,0.10,0.31,0.21,0.31,32f28ca4
427,Godfrey Poku,eng ENG,MF,Luton Town,20,1990,9,2,307,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1fd3af92
428,Nathan Pond,ms MSR,DFMF,Fleetwood Town,25,1985,23,16,1529,17.0,2,0,2,2,0,0,5,2,0.12,0.00,0.12,0.12,0.12,bbe1cdb6
429,Max Porter,eng ENG,MF,R&D,23,1987,43,43,3757,41.7,4,2,6,4,0,0,5,1,0.10,0.05,0.14,0.10,0.14,61a0d0a9
430,Daniel Powell,eng ENG,FWMF,Darlington,19,1991,5,3,266,3.0,1,0,1,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,852a7aa0
431,Alan Power,ie IRL,MF,R&D,22,1988,40,39,3320,36.9,4,5,9,3,1,1,9,0,0.11,0.14,0.24,0.08,0.22,b773f1af
432,Bradley Pritchard,zw ZIM,MF,Hayes & Yeading,24,1985,46,46,4072,45.2,14,8,22,14,0,0,6,1,0.31,0.18,0.49,0.31,0.49,e81ca41c
433,Luke Prosser,eng ENG,DF,R&D,22,1988,6,6,495,5.5,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,2cc5be52
434,Danny Racchi,eng ENG,DFMF,York City,22,1987,17,15,1120,12.4,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,7b56470e
435,Michael Rankine,eng ENG,FW,York City,25,1985,43,35,3044,33.8,13,5,18,8,5,6,4,0,0.38,0.15,0.53,0.24,0.38,7fd7cfc3
436,Jamie Reed,wls WAL,FW,York City,22,1987,23,12,1276,14.2,9,0,9,9,0,1,1,0,0.63,0.00,0.63,0.63,0.63,8f4311a8
437,Craig Reid,eng ENG,FW,Newport County,24,1985,29,29,2549,28.3,18,3,21,13,5,7,2,0,0.64,0.11,0.74,0.46,0.56,b0f57e90
438,Sam Rents,eng ENG,DF,Hayes & Yeading,23,1987,7,7,629,7.0,1,1,2,1,0,0,1,0,0.14,0.14,0.29,0.14,0.29,bad6b8d6
439,Sam Rents,eng ENG,DF,Crawley Town,23,1987,5,4,366,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bad6b8d6
440,Lee Ridley,eng ENG,DF,Grimsby Town,28,1981,30,30,2473,27.5,0,2,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,8ab4d8a1
441,Ömer Rıza,tr TUR,FW,Histon,30,1979,35,34,2936,32.6,12,4,16,7,5,6,7,0,0.37,0.12,0.49,0.21,0.34,2059b9f2
442,Dale Roberts,eng ENG,GK,R&D,23,1986,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cfeaf791
443,Kevin Roberts,eng ENG,DFMF,Cambridge,20,1989,38,37,3184,35.4,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,b343f070
444,Ryan Robinson,eng ENG,GK,Bath City,27,1982,31,31,2790,31.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,08487163
445,Alex Rodman,eng ENG,MF,Tamworth,23,1987,25,25,2120,23.6,9,1,10,7,2,3,3,0,0.38,0.04,0.42,0.30,0.34,dbc94d15
446,Jimmy Rollo,eng ENG,DF,Bath City,34,1976,38,26,2504,27.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,8766e211
447,Luke Rooney,eng ENG,MF,Eastbourne,19,1990,4,4,323,3.6,1,0,1,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,39d024aa
448,Ian Roper,eng ENG,DF,Kettering Town,33,1977,31,24,2216,24.6,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,37916760
449,Danny Rose,eng ENG,MF,Newport County,22,1988,46,46,4092,45.5,6,6,12,6,0,0,7,0,0.13,0.13,0.26,0.13,0.26,75f29040
450,Adam Rundle,eng ENG,FWMF,Gateshead,26,1984,7,7,516,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,871c791b
451,Simon Rusk,eng ENG,MF,Crawley Town,28,1981,16,9,770,8.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,464315e2
452,Alex Russell,eng ENG,MF,Bath City,37,1973,12,12,961,10.7,2,0,2,2,0,0,0,0,0.19,0.00,0.19,0.19,0.19,e9dc92a2
453,Sam Russell,eng ENG,GK,Darlington,27,1982,43,43,3870,43.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,20ea1349
454,Simon Russell,eng ENG,MF,Cambridge,25,1985,31,31,2694,29.9,6,2,8,6,0,0,2,0,0.20,0.07,0.27,0.20,0.27,be7926d7
455,Paul Rutherford,eng ENG,DFMF,Barrow,23,1987,42,41,3520,39.1,7,8,15,7,0,0,3,0,0.18,0.20,0.38,0.18,0.38,9d9dd0cb
456,Brian Saah,eng ENG,DF,Cambridge,23,1986,38,36,3258,36.2,3,0,3,3,0,0,6,1,0.08,0.00,0.08,0.08,0.08,fe86db6b
457,Kevin Sandwith,eng ENG,DFMF,Mansfield Town,32,1978,33,32,2887,32.1,1,5,6,1,0,0,3,0,0.03,0.16,0.19,0.03,0.19,7351b137
458,Djoumin Sangaré,fr FRA,DF,York City,26,1983,10,9,721,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,93f7cfa8
459,Gareth Seddon,eng ENG,FW,Fleetwood Town,30,1980,34,29,2353,26.1,10,3,13,9,1,1,2,0,0.38,0.11,0.50,0.34,0.46,b196c21e
460,James Severn,eng ENG,GK,Tamworth,18,1991,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9d78b38a
461,Jon Shaw,eng ENG,FW,Gateshead,26,1983,37,36,3082,34.2,17,2,19,17,0,0,1,0,0.50,0.06,0.55,0.50,0.55,341f6ba5
462,Tom Shaw,eng ENG,MF,Harriers,23,1986,42,26,2334,25.9,6,1,7,4,2,3,3,0,0.23,0.04,0.27,0.15,0.19,33902345
463,Scott Shearer,sct SCO,GK,Wrexham,29,1981,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bd106774
464,Scott Shearer,sct SCO,GK,Crawley Town,29,1981,16,15,1400,15.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bd106774
465,Darren Sheridan,eng ENG,MF,Barrow,42,1967,24,23,1767,19.6,0,1,1,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,15e22c0f
466,Jake Sheridan,eng ENG,MF,Tamworth,24,1986,35,22,1997,22.2,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,004ffd27
467,Gary Silk,eng ENG,DFMF,Mansfield Town,25,1984,34,33,3015,33.5,0,2,2,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,43e40abf
468,Tim Sills,eng ENG,FW,R&D,30,1979,11,9,705,7.8,1,2,3,1,0,0,2,0,0.13,0.26,0.38,0.13,0.38,77da4822
469,Donovan Simmonds,eng ENG,FW,R&D,21,1988,2,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c1ccf1ee
470,Josh Simpson,eng ENG,MF,Crawley Town,23,1987,26,20,1896,21.1,3,4,7,3,0,0,1,0,0.14,0.19,0.33,0.14,0.33,ded86fdd
471,Jóan Símun Edmundsson,fo FRO,FWMF,Gateshead,19,1991,5,5,321,3.6,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,1be390b3
472,Dean Sinclair,eng ENG,MF,Cambridge,25,1984,6,5,418,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,d193119d
473,Dean Sinclair,eng ENG,MF,Grimsby Town,25,1984,12,10,789,8.8,3,1,4,3,0,0,1,0,0.34,0.11,0.46,0.34,0.46,d193119d
474,Frank Sinclair,jm JAM,DF,Wrexham,38,1971,39,37,3285,36.5,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,02942593
475,Adam Smith,eng ENG,MF,Mansfield Town,25,1985,31,27,2253,25.0,6,1,7,6,0,0,1,1,0.24,0.04,0.28,0.24,0.28,8d2b83b5
476,Ben Smith,eng ENG,MF,Crawley Town,31,1978,29,22,1829,20.3,4,3,7,4,0,0,2,0,0.20,0.15,0.34,0.20,0.34,9a42b75f
477,Chris Smith,eng ENG,DF,Mansfield Town,29,1981,15,15,1350,15.0,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,d96b8049
478,Chris Smith,eng ENG,DF,Tamworth,29,1981,6,6,485,5.4,0,1,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,d96b8049
479,Chris Smith,eng ENG,DF,York City,29,1981,25,25,2250,25.0,0,1,1,0,0,0,9,0,0.00,0.04,0.04,0.00,0.04,d96b8049
480,Christian Smith,eng ENG,MF,Wrexham,22,1987,6,5,432,4.8,3,1,4,3,0,0,2,0,0.62,0.21,0.83,0.62,0.83,878b5a4f
481,Christian Smith,eng ENG,MF,Newport County,22,1987,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,878b5a4f
482,Christian Smith,eng ENG,MF,Barrow,22,1987,5,5,381,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,878b5a4f
483,Gary Smith,eng ENG,MF,Darlington,26,1984,37,37,3133,34.8,1,3,4,1,0,0,2,1,0.03,0.09,0.11,0.03,0.11,0046ca2e
484,James Smith,eng ENG,DF,Altrincham,24,1985,32,32,2756,30.6,0,1,1,0,0,0,3,1,0.00,0.03,0.03,0.00,0.03,6c0f4106
485,Jay Smith,eng ENG,MF,Tamworth,28,1981,29,28,2406,26.7,2,1,3,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,f729ed77
486,Jonathan Smith,eng ENG,DFMF,York City,23,1986,39,30,2489,27.7,4,1,5,4,0,0,11,2,0.14,0.04,0.18,0.14,0.18,221b201f
487,Martin Smith,eng ENG,FWMF,Kettering Town,35,1974,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,408476a3
488,Michael Smith,eng ENG,FW,Darlington,18,1991,29,20,1766,19.6,5,3,8,5,0,0,1,0,0.25,0.15,0.41,0.25,0.41,b93da142
489,Brett Solkhon,eng ENG,MF,Kettering Town,27,1982,43,34,3114,34.6,7,0,7,7,0,0,7,0,0.20,0.00,0.20,0.20,0.20,8320aba6
490,Matt Somner,wls WAL,DFMF,Forest Green,27,1982,16,14,1314,14.6,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,18b435b0
491,Matt Somner,wls WAL,DFMF,Altrincham,27,1982,9,9,810,9.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,18b435b0
492,Dayle Southwell,eng ENG,FW,Grimsby Town,16,1993,3,1,93,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0f9c4076
493,Lewwis Spence,eng ENG,MF,R&D,22,1987,15,5,566,6.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,dfcd5279
494,Damian Spencer,eng ENG,FW,Eastbourne,28,1981,1,1,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cc3ed5c4
